gt_L_r,gt_L_g,gt_L_b,gt_T_r,gt_T_g,gt_T_b,pred_L_r,pred_L_g,pred_L_b,pred_T_r,pred_T_g,pred_T_b
0,0,0,1,0.958369,1,0,0,0,1,0.975343,0.733165
0,0,0,1,0.945404,1,0,0,0,1,0.944587,0.689933
0,0,0,1,0.933522,1,0,0,0,0.999994,0.966474,0.725065
0,0,0,1,0.971004,0.200543,0,0,0,0.999245,0.971238,0.766119
0,0,0,1,0.94622,0.336407,0,0,0,1,0.955402,0.727104
0,0,0,1,0.947417,0.365001,0,0,0,1,0.942401,0.711631
0,0,0,0,0,0,0,0,0,0.81582,0.784814,0.578984
0,0,0,1,0.949106,0.310154,0,0,0,0.99999,0.957358,0.713232
0,0,0,1,0.971057,0.200682,0,0,0,0.999988,0.923592,0.681091
0,0,0,1,0.951558,1,0,0,0,1,0.93835,0.70477
0,0,0,0,0,0,0,0,0,0.871475,0.842734,0.640973
0,0,0,1,0.933998,0.83428,0,0,0,0.915809,0.881819,0.689828
0,0,0,1,0.949268,0.335976,0,0,0,1,0.940898,0.686055
0,0,0,1,0.945371,0.926706,0,0,0,1,0.973443,0.738858
0,0,0,0.989621,0.913639,1,0,0,0,1,0.963437,0.744656
0,0,0,0,0,0,0,0,0,0.94366,0.920932,0.732783
0,0,0,1,0.946463,0.337127,0,0,0,1,0.958847,0.709925
0,0,0,1,0.934199,1,0,0,0,0.984396,0.921499,0.734501
0,0,0,1,0.935785,0.700522,0,0,0,0.99993,0.9463,0.71123
0,0,0,1,0.951004,0.28632,0,0,0,0.999981,0.956796,0.713531
0,0,0,1,0.982204,0.211984,0,0,0,0.999998,0.968081,0.745028
0,0,0,1,0.933724,1,0,0,0,0.99402,0.898053,0.66888
0,0,0,1,0.967749,0.639606,0,0,0,0.999999,0.939913,0.687735
7.93902e-05,3.9339e-06,0,0,0,0,0,0,0,1,0.974677,0.742795
0,0,0,1,0.926944,1,0,0,0,0.959001,0.94366,0.777131
0,0,0,1,0.935203,0.743344,0,0,0,1,0.953188,0.706292
0,0,0,1,0.976915,0.195007,0,0,0,0.999376,0.960657,0.727007
0,0,0,0,0,0,0,0,0,0.999999,0.937897,0.682468
0,0,0,0.976111,0.935028,1,0,0,0,1,0.968201,0.744471
0,0,0,1,0.937285,1,0,0,0,0.999997,0.953275,0.717705
0,0,0,1,0.976921,0.185388,0,0,0,0.973645,0.88779,0.681621
0,0,0,1,0.938344,1,0,0,0,0.999997,0.965576,0.726717
0,0,0,0,0,0,0,0,0,0.940463,0.923178,0.751283
0,0,0,1,0.976968,0.204296,0,0,0,0.981311,0.928668,0.717606
0,0,0,1,0.933265,0.882458,0,0,0,0.992214,0.950686,0.729905
0,0,0,1,0.915596,1,0,0,0,0.999998,0.944689,0.706089
0,0,0,0.977912,0.934683,1,0,0,0,0.999994,0.972415,0.746509
0,0,0,1,0.933719,1,0,0,0,0.999984,0.949012,0.743727
0,0,0,1,0.93616,1,0,0,0,0.999996,0.93744,0.702428
0,0,0,1,0.96583,0.227545,0,0,0,0.999642,0.925365,0.684686
0,0,0,1,0.968566,0.213254,0,0,0,1,0.968141,0.721939
0,0,0,1,0.980266,0.199188,0,0,0,0.859074,0.796292,0.587943
0,0,0,0.989026,0.936237,1,0,0,0,0.971347,0.946498,0.793106
0,0,0,1,0.963477,0.242661,0,0,0,1,0.974773,0.714728
0,0,0,0,0,0,0,0,0,0.990292,0.937211,0.754915
0,0,0,1,0.950147,1,0,0,0,0.99999,0.9699,0.75037
0,0,0,1,0.944956,1,0,0,0,0.99703,0.951414,0.747984
0,0,0,1,0.955058,1,0,0,0,1,0.97801,0.730386
0,0,0,1,0.948984,0.336141,0,0,0,1,0.941223,0.684791
0,0,0,1,0.971156,0.20094,0,0,0,0.999999,0.934753,0.678753
0,0,0,1,0.955828,0.230017,0,0,0,0.943452,0.909907,0.719778
0,0,0,1,0.980061,0.326022,0,0,0,0.999999,0.966283,0.741112
0,0,0,1,0.93345,1,0,0,0,1,0.955486,0.696165
0,0,0,0,0,0,0,0,0,0.999992,0.969091,0.721743
0,0,0,1,0.981575,0.296164,0,0,0,1,0.952309,0.717012
0,0,0,1,0.941578,1,0,0,0,0.999379,0.966726,0.763484
0,0,0,0.993136,0.917193,1,0,0,0,1,0.957198,0.699562
0,0,0,0.978057,0.928148,1,0,0,0,0.99917,0.964789,0.741674
0,0,0,1,0.950806,1,0,0,0,0.999994,0.958538,0.706697
0,0,0,1,0.973366,0.195517,0,0,0,1,0.976714,0.729423
0,0,0,0.995046,0.950389,0.851645,0,0,0,0.999995,0.936401,0.712732
0,0,0,0.995742,0.909454,1,0,0,0,1,0.972831,0.73659
0,0,0,1,0.955768,0.22986,0,0,0,1,0.973993,0.731059
0,0,0,0,0,0,0,0,0,1,0.936981,0.683102
0,0,0,1,0.933718,1,0,0,0,1,0.96525,0.731251
0,0,0,1,0.93715,1,0,0,0,1,0.975202,0.727685
0,0,0,0,0,0,0,0,0,1,0.974629,0.749087
0,0,0,1,0.937972,1,0,0,0,1,0.972727,0.734691
0,0,0,0.989723,0.929663,1,0,0,0,0.963712,0.944791,0.780328
0,0,0,1,0.934053,0.837751,0,0,0,0.999998,0.953275,0.727782
0,0,0,0,0,0,0,0,0,0.999989,0.938237,0.697712
0,0,0,1,0.963296,0.242223,0,0,0,1,0.95222,0.70202
0,0,0,1,0.933694,0.928099,0,0,0,0.867261,0.836688,0.640861
0,0,0,1,0.933694,0.927888,0,0,0,0.950595,0.91383,0.716318
0,0,0,1,0.935249,0.744249,0,0,0,0.983407,0.962953,0.7773
0,0,0,1,0.933409,0.575472,0,0,0,0.999787,0.950319,0.705278
0,0,0,0,0,0,0,0,0,0.970409,0.93233,0.718199
0,0,0,1,0.970831,0.200091,0,0,0,1,0.948822,0.697197
0,0,0,1,0.97394,0.453527,0,0,0,1,0.956553,0.718298
0,0,0,1,0.968499,0.213084,0,0,0,0.999,0.893495,0.669853
0,0,0,1,0.933816,0.878028,0,0,0,0.999872,0.922203,0.677047
0,0,0,0,0,0,0,0,0,0.999984,0.940353,0.70028
0,0,0,1,0.941647,1,0,0,0,0.999908,0.947186,0.726037
0,0,0,1,0.941628,1,0,0,0,1,0.970296,0.733738
0,0,0,1,0.974161,0.490821,0,0,0,1,0.947575,0.700588
0,0,0,0,0,0,0,0,0,1,0.970521,0.733547
0,0,0,1,0.939434,1,0,0,0,0.958148,0.935465,0.695338
0,0,0,1,0.946096,1,0,0,0,0.999994,0.946892,0.727589
0,0,0,0,0,0,0,0,0,0.978672,0.958069,0.784484
0,0,0,1,0.984652,0.23163,0,0,0,0.999501,0.957118,0.718496
0,0,0,1,0.947547,1,0,0,0,1,0.970127,0.739611
0,0,0,1,0.949813,1,0,0,0,0.99585,0.944485,0.724286
0,0,0,1,0.970873,0.200201,0,0,0,0.999993,0.961171,0.721449
0,0,0,0,0,0,0,0,0,0.972257,0.927626,0.732592
0,0,0,1,0.957588,1,0,0,0,1,0.959687,0.723114
0,0,0,1,0.940683,0.575696,0,0,0,0.999256,0.951594,0.725357
0,0,0,0,0,0,0,0,0,0.883236,0.852076,0.651022
0,0,0,0.969826,0.931406,1,0,0,0,1,0.956796,0.721253
0,0,0,1,0.927681,0.656699,0,0,0,1,0.951142,0.69987
0,0,0,1,0.944066,1,0,0,0,0.993255,0.963575,0.792143
0,0,0,1,0.937822,1,0,0,0,1,0.973544,0.732209
0,0,0,0,0,0,0,0,0,1,0.949576,0.698638
0,0,0,1,0.939479,1,0,0,0,1,0.943556,0.687945
0,0,0,1,0.958618,0.216554,0,0,0,0.999892,0.958693,0.710729
0,0,0,1,0.984199,0.255251,0,0,0,0.999999,0.972046,0.742608
0,0,0,1,0.975581,0.193064,0,0,0,1,0.964921,0.724773
0,0,0,0,0,0,0,0,0,0.939913,0.922343,0.751283
0,0,0,1,0.958721,0.216831,0,0,0,0.999974,0.967656,0.735071
0,0,0,0.996234,0.922266,1,0,0,0,0.960063,0.921922,0.7181
0,0,0,1,0.940323,1,0,0,0,1,0.971184,0.724481
0.000125043,1.15632e-05,0,0,0,0,0,0,0,0.999999,0.930078,0.678859
0,0,0,1,0.947425,1,0,0,0,0.999997,0.929951,0.676192
0,0,0,0,0,0,0,0,0,0.999702,0.953794,0.741487
0,0,0,1,0.933629,0.975935,0,0,0,0.998774,0.961244,0.719975
0,0,0,0,0,0,0,0,0,1,0.972415,0.746139
0,0,0,0,0,0,0,0,0,0.999991,0.946695,0.720565
0,0,0,1,0.934484,1,0,0,0,0.99997,0.955152,0.707506
0,0,0,1,0.935162,0.742507,0,0,0,0.999745,0.952131,0.73659
0,0,0,1,0.92728,1,0,0,0,0.96944,0.946001,0.781664
0,0,0,1,0.943652,1,0,0,0,1,0.974869,0.722233
0,0,0,0,0,0,0,0,0,0.955152,0.91383,0.692642
0,0,0,1,0.930939,1,0,0,0,1,0.954732,0.721547
0,0,0,1,0.925064,1,0,0,0,0.999996,0.959611,0.732974
0,0,0,0.967278,0.928852,1,0,0,0,0.999902,0.91383,0.670932
0.0200721,0.00652386,0,0,0,0,0,0,0,0.999997,0.951863,0.721547
0,0,0,1,0.937782,1,0,0,0,0.86916,0.841956,0.644337
0,0,0,1,0.927705,0.656923,0,0,0,0.916857,0.891434,0.712032
0,0,0,1,0.945386,1,0,0,0,0.999692,0.903465,0.678114
0,0,0,1,0.941691,0.536061,0,0,0,0.918334,0.866472,0.706899
0,0,0,1,0.963441,0.242573,0,0,0,0.999985,0.922761,0.674908
0,0,0,1,0.94801,0.464004,0,0,0,1,0.979551,0.765243
0,0,0,0.96774,0.930829,1,0,0,0,0.999999,0.967778,0.729134
0,0,0,1,0.919961,1,0,0,0,0.986363,0.961316,0.754192
0,0,0,1,0.967743,0.639711,0,0,0,1,0.959383,0.691497
0,0,0,1,0.950802,1,0,0,0,0.999999,0.977328,0.750736
0,0,0,0,0,0,0,0,0,1,0.949012,0.709019
0,0,0,1,0.93745,1,0,0,0,0.993069,0.958538,0.743541
0,0,0,1,0.935275,0.744689,0,0,0,1,0.969498,0.731442
0,0,0,0,0,0,0,0,0,0.999873,0.944689,0.703448
0,0,0,1,0.933258,0.884603,0,0,0,0.99811,0.967225,0.790369
0,0,0,1,0.944397,0.365691,0,0,0,0.999967,0.936285,0.690455
0,0,0,1,0.957079,1,0,0,0,1,0.982889,0.731826
0,0,0,1,0.980402,0.408758,0,0,0,0.999757,0.972934,0.756178
0,0,0,1,0.984078,0.253767,0,0,0,1,0.964522,0.739422
0,0,0,1,0.925412,0.743512,0,0,0,1,0.970521,0.73412
0,0,0,1,0.982624,0.226564,0,0,0,0.999999,0.971992,0.710025
1.19209e-07,0,0,1,0.974209,0.489596,0,0,0,0.80147,0.762601,0.547555
0,0,0,0,0,0,0,0,0,0.999999,0.96175,0.725454
0,0,0,1,0.981323,0.345879,0,0,0,1,0.96856,0.738292
0,0,0,1,0.941372,1,0,0,0,0.999999,0.937555,0.681939
0,0,0,1,0.933823,1,0,0,0,0.999862,0.967717,0.731059
0,0,0,1,0.97096,0.204246,0,0,0,0.996434,0.949576,0.733738
0,0,0,1,0.931885,1,0,0,0,0.999992,0.934991,0.692434
0,0,0,1,0.981521,0.294991,0,0,0,0.940243,0.916409,0.737536
0,0,0,1,0.98281,0.369339,0,0,0,0.99965,0.91611,0.673836
0,0,0,1,0.966087,0.224479,0,0,0,1,0.972623,0.732209
0,0,0,0,0,0,0,0,0,0.993461,0.959762,0.754915
0,0,0,1,0.909883,1,0,0,0,1,0.971725,0.741861
0,0,0,1,0.93601,1,0,0,0,1,0.97231,0.735071
0,0,0,1,1,0.266636,0,0,0,0.92523,0.877791,0.650356
0,0,0,1,0.981317,0.345196,0,0,0,1,0.966726,0.695648
0,0,0,1,0.942374,1,0,0,0,1,0.940243,0.686055
0,0,0,0,0,0,0,0,0,0.822046,0.789396,0.60935
0,0,0,1,0.938936,1,0,0,0,1,0.966283,0.738103
0,0,0,1,0.990157,0.533337,0,0,0,0.969957,0.945801,0.796767
0,0,0,1,0.934888,0.534983,0,0,0,1,0.97826,0.764012
0,0,0,0.990932,0.91405,1,0,0,0,0.998457,0.934155,0.721351
0,0,0,1,0.950789,0.285767,0,0,0,1,0.973342,0.730097
0,0,0,1,0.974185,0.490215,0,0,0,0.999988,0.937897,0.701406
0,0,0,0,0,0,0,0,0,0.899828,0.871256,0.683631
0,0,0,1,0.954832,1,0,0,0,0.999999,0.930836,0.678433
0,0,0,1,0.969178,0.209847,0,0,0,0.999995,0.948251,0.740737
0,0,0,1,0.939365,1,0,0,0,0.999999,0.949856,0.729231
0,0,0,1,0.985101,0.210915,0,0,0,0.999979,0.948346,0.732974
0,0,0,0.99198,0.982535,0.695642,0,0,0,1,0.969728,0.733738
0,0,0,1,0.941167,1,0,0,0,1,0.957675,0.729712
0,0,0,1,0.946717,0.336713,0,0,0,0.858481,0.803174,0.586345
0,0,0,1,0.935641,1,0,0,0,1,0.956391,0.741674
0,0,0,1,0.944452,0.365863,0,0,0,0.997327,0.931587,0.698124
0,0,0,1,0.933255,0.884461,0,0,0,1,0.944177,0.684791
0,0,0,1,0.998439,0.231027,0,0,0,1,0.974435,0.751101
0,0,0,1,0.910538,1,0,0,0,0.999993,0.983085,0.800068
0,0,0,1,1,0.26709,0,0,0,0.932576,0.892937,0.682891
0,0,0,0.994624,0.909135,1,0,0,0,0.794066,0.765243,0.569912
0,0,0,1,0.982336,0.245173,0,0,0,0.999864,0.946794,0.71423
0,0,0,0,0,0,0,0,0,0.881002,0.850841,0.677367
0,0,0,1,0.950854,1,0,0,0,0.999999,0.943764,0.714827
0,0,0,1,0.965781,0.227425,0,0,0,1,0.945399,0.693784
0.000541302,5.72203e-06,0,0,0,0,0,0,0,0.870267,0.839997,0.674479
7.51016e-06,4.76837e-07,0,0,0,0,0,0,0,0.855972,0.824179,0.649579
0,0,0,1,0.951649,1,0,0,0,0.995479,0.966092,0.807612
0,0,0,0,0,0,0,0,0,1,0.932207,0.677581
0,0,0,1,0.94605,0.39674,0,0,0,0.999654,0.93511,0.693265
0,0,0,0.992839,0.950145,0.854333,0,0,0,0.999956,0.955651,0.737536
0,0,0,1,0.938615,0.42832,0,0,0,0.965706,0.931587,0.730001
0,0,0,1,0.937993,0.463797,0,0,0,0.922622,0.891999,0.721056
0,0,0,1,0.951677,1,0,0,0,0.902093,0.877477,0.691602
0,0,0,1,0.943461,1,0,0,0,1,0.958069,0.727782
0,0,0,1,0.933691,1,0,0,0,1,0.971564,0.730386
0,0,0,0,0,0,0,0,0,0.89275,0.862468,0.669637
0,0,0,0,0,0,0,0,0,0.90813,0.886813,0.703448
0,0,0,1,0.954344,0.244631,0,0,0,1,0.953188,0.715225
0,0,0,0.968761,0.931113,1,0,0,0,1,0.969728,0.738292
0,0,0,1,0.923906,1,0,0,0,1,0.975107,0.715523
0,0,0,1,0.957444,1,0,0,0,1,0.976038,0.720565
0,0,0,0,0,0,0,0,0,0.85753,0.82755,0.620047
0,0,0,1,0.944625,0.430231,0,0,0,0.999902,0.952486,0.71103
0,0,0,1,0.933607,0.977138,0,0,0,0.999997,0.938688,0.686685
0,0,0,1,0.933269,0.884159,0,0,0,1,0.956634,0.717408
0,0,0,0,0,0,0,0,0,0.99488,0.924688,0.691081
0.000107283,1.3709e-05,0,0,0,0,0,0,0,0.999827,0.913368,0.677047
0,0,0,1,0.985064,0.210673,0,0,0,0.999987,0.973292,0.752195
0,0,0,1,0.949375,1,0,0,0,0.998964,0.962883,0.737725
0,0,0,0,0,0,0,0,0,0.95096,0.922622,0.737914
0,0,0,0,0,0,0,0,0,0.815526,0.787278,0.593433
0,0,0,0.983001,0.971451,0.840656,0,0,0,0.999999,0.937897,0.68458
0,0,0,1,0.954452,0.2449,0,0,0,1,0.975296,0.718397
0,0,0,1,0.975623,0.193207,0,0,0,0.958226,0.927363,0.709824
0,0,0,1,0.975955,0.3826,0,0,0,0.999998,0.958538,0.688049
0,0,0,1,0.93526,0.744425,0,0,0,1,0.976084,0.721449
0,0,0,1,0.950171,0.285813,0,0,0,0.882428,0.856453,0.660939
0,0,0,0,0,0,0,0,0,0.938124,0.914749,0.733929
0,0,0,1,0.926756,1,0,0,0,0.852076,0.816845,0.640973
0,0,0,1,0.927272,1,0,0,0,0.99999,0.961244,0.70791
0,0,0,0,0,0,0,0,0,0.934873,0.873539,0.698432
0,0,0,0,0,0,0,0,0,0.96944,0.951051,0.74872
0,0,0,1,0.99359,0.441691,0,0,0,0.999981,0.956957,0.747063
0,0,0,1,0.976932,0.411016,0,0,0,1,0.959001,0.702224
0,0,0,1,0.950925,0.286117,0,0,0,0.999574,0.984456,0.811527
0,0,0,1,0.946009,1,0,0,0,0.998352,0.910067,0.67971
1.43051e-06,0,0,0,0,0,0,0,0,0.999998,0.961389,0.727879
0,0,0,1,0.95647,0.227128,0,0,0,0.999984,0.957675,0.74055
0,0,0,1,0.933685,1,0,0,0,1,0.975484,0.746324
0,0,0,0,0,0,0,0,0,0.999826,0.941115,0.701815
0,0,0,1,0.981568,0.296011,0,0,0,0.904987,0.878835,0.719778
0,0,0,1,0.935207,0.536796,0,0,0,0.999977,0.940681,0.697918
0,0,0,1,1,0.266347,0,0,0,0.964321,0.943971,0.774754
0,0,0,1,0.955159,1,0,0,0,0.997007,0.993096,0.90599
0,0,0,1,0.94914,1,0,0,0,0.977328,0.956063,0.787931
0,0,0,1,0.984114,0.254203,0,0,0,1,0.952131,0.727685
0,0,0,1,0.980365,0.410585,0,0,0,1,0.975296,0.724286
0,0,0,1,0.968357,0.212725,0,0,0,1,0.971833,0.713432
0,0,0,1,0.926987,1,0,0,0,0.999997,0.974677,0.726037
0,0,0,1,0.944065,1,0,0,0,0.999996,0.966474,0.746693
0,0,0,1,0.949618,1,0,0,0,0.964855,0.92657,0.706494
0,0,0,1,0.933722,0.926525,0,0,0,0.999547,0.934873,0.710126
0,0,0,1,0.938741,0.428291,0,0,0,0.999987,0.968856,0.747063
0,0,0,0,0,0,0,0,0,0.999993,0.929055,0.681727
0,0,0,0.99393,0.908937,1,0,0,0,0.999997,0.946101,0.7237
0,0,0,1,0.93432,1,0,0,0,0.999991,0.962036,0.721056
0,0,0,1,0.934207,1,0,0,0,0.999934,0.961316,0.731059
0,0,0,1,0.935352,0.746188,0,0,0,0.991084,0.973443,0.807005
0,0,0,1,0.925374,0.742851,0,0,0,0.667256,0.630571,0.46797
0,0,0,1,0.95416,0.244173,0,0,0,1,0.959154,0.735452
0,0,0,1,0.930999,1,0,0,0,1,0.970688,0.734691
0,0,0,1,0.942758,0.464881,0,0,0,0.99997,0.943138,0.721449
0,0,0,1,0.932382,0.933845,0,0,0,0.999989,0.962108,0.714728
0,0,0,0,0,0,0,0,0,0.978135,0.9463,0.766818
0,0,0,0.992658,0.930607,1,0,0,0,0.997232,0.979707,0.826292
0,0,0,0,0,0,0,0,0,0.867148,0.829077,0.634543
0,0,0,1,0.975472,0.20126,0,0,0,1,0.950134,0.697506
0,0,0,1,0.955508,1,0,0,0,0.999999,0.943764,0.70619
0,0,0,0.96803,0.93091,1,0,0,0,0.999998,0.950595,0.71889
0,0,0,0.997813,0.922769,1,0,0,0,1,0.970854,0.748168
0,0,0,1,0.944414,0.429423,0,0,0,0.999639,0.938124,0.695545
0,0,0,1,0.949383,1,0,0,0,0.999968,0.955486,0.746139
0,0,0,0,0,0,0,0,0,0.999996,0.947962,0.69987
0,0,0,1,0.951409,1,0,0,0,0.999993,0.962391,0.738858
0,0,0,0,0,0,0,0,0,0.879147,0.842992,0.706292
0,0,0,1,0.944993,1,0,0,0,1,0.96856,0.739799
0,0,0,1,0.972254,0.201921,0,0,0,0.968141,0.941654,0.781164
0,0,0,1,0.909253,1,0,0,0,1,0.973088,0.723602
0,0,0,1,0.931436,1,0,0,0,0.996802,0.914749,0.68616
0,0,0,1,0.928813,0.614947,0,0,0,0.989055,0.971564,0.813461
0,0,0,1,0.951479,1,0,0,0,0.999999,0.961534,0.73848
0,0,0,0,0,0,0,0,0,1,0.967287,0.748168
0,0,0,1,0.982322,0.245023,0,0,0,0.999999,0.955817,0.717012
0,0,0,1,0.948066,0.464254,0,0,0,0.945298,0.90599,0.703244
0,0,0,0.98712,0.997064,0.441556,0,0,0,0.999958,0.961244,0.7324
0,0,0,1,0.949321,1,0,0,0,0.999996,0.936634,0.696165
0,0,0,1,0.935158,0.536521,0,0,0,1,0.945801,0.698124
0,0,0,1,0.934115,1,0,0,0,0.999978,0.971402,0.751466
0,0,0,0.971825,0.911497,1,0,0,0,0.943764,0.896433,0.706089
0,0,0,1,0.977762,0.488055,0,0,0,1,0.961965,0.749637
0,0,0,1,0.975322,0.192201,0,0,0,1,0.971939,0.726134
0,0,0,1,0.939638,1,0,0,0,0.999988,0.962462,0.716119
0,0,0,1,0.971106,0.200809,0,0,0,0.999994,0.962391,0.739611
0,0,0,1,0.936386,0.4993,0,0,0,1,0.981771,0.718594
0,0,0,1,0.951311,1,0,0,0,0.891055,0.865224,0.669205
0,0,0,1,0.940617,1,0,0,0,1,0.974629,0.726911
0,0,0,1,0.981328,0.346377,0,0,0,1,0.967533,0.72952
0,0,0,1,0.951747,0.264582,0,0,0,1,0.970013,0.732018
0,0,0,0,0,0,0,0,0,0.909907,0.860369,0.658198
0,0,0,1,0.939676,0.617306,0,0,0,0.999999,0.964855,0.732783
0,0,0,0.993803,0.91266,1,0,0,0,1,0.961025,0.7413
0,0,0,1,0.961438,0.70837,0,0,0,0.999894,0.917893,0.668988
0,0,0,1,0.934467,1,0,0,0,0.999992,0.942718,0.71403
0,0,0,1,0.982255,0.212299,0,0,0,1,0.973894,0.742235
0,0,0,1,0.947673,0.365815,0,0,0,0.957755,0.943348,0.776114
0,0,0,1,0.984637,0.231502,0,0,0,1,0.975012,0.714628
0,0,0,0,0,0,0,0,0,0.930205,0.901053,0.7011
0,0,0,1,0.970902,0.200277,0,0,0,0.99703,0.978955,0.813757
0,0,0,0.948583,0.961345,1,0,0,0,1,0.960584,0.710528
0,0,0,1,0.954162,0.244178,0,0,0,1,0.963712,0.732018
0,0,0,1,0.957566,1,0,0,0,0.826011,0.795181,0.588653
0,0,0,0,0,0,0,0,0,0.927495,0.899828,0.707101
0,0,0,1,0.956372,0.23039,0,0,0,0.998439,0.955981,0.748904
0,0,0,0.981538,0.924373,1,0,0,0,0.999986,0.927495,0.678966
0,0,0,1,0.933991,0.833976,0,0,0,1,0.971725,0.725454
0,0,0,0,0,0,0,0,0,0.999968,0.956472,0.715821
0,0,0,1,0.935296,0.745035,0,0,0,0.999998,0.948058,0.726329
0,0,0,1,0.922058,0.879214,0,0,0,1,0.964321,0.729231
0,0,0,1,0.944308,0.365405,0,0,0,0.999983,0.965512,0.732974
0,0,0,1,0.984148,0.25462,0,0,0,1,0.965512,0.709724
0,0,0,1,0.948152,0.31073,0,0,0,0.999984,0.946001,0.721449
0,0,0,1,0.940248,1,0,0,0,1,0.953622,0.70416
0,0,0,0,0,0,0,0,0,0.844024,0.811228,0.650245
0,0,0,1,0.944791,1,0,0,0,0.944995,0.914291,0.761184
0,0,0,1,0.942404,1,0,0,0,0.971564,0.953622,0.808823
0,0,0,1,0.93839,0.657976,0,0,0,0.999996,0.975716,0.763836
0,0,0,1,0.990209,0.532305,0,0,0,0.999996,0.96862,0.732783
0,0,0,1,0.950298,1,0,0,0,0.956063,0.927363,0.776962
0,0,0,1,0.943477,1,0,0,0,0.989909,0.935817,0.741112
0,0,0,1,0.962838,0.202585,0,0,0,0.999999,0.973241,0.741112
0,0,0,0,0,0,0,0,0,0.935228,0.909265,0.716913
0,0,0,0,0,0,0,0,0,0.946498,0.922343,0.757077
0,0,0,1,0.939357,1,0,0,0,0.975577,0.953275,0.800068
0,0,0,0.990354,0.929868,1,0,0,0,0.999995,0.964522,0.720663
0,0,0,1,0.984682,0.294719,0,0,0,0.997809,0.962953,0.735452
0,0,0,1,0.945145,0.929134,0,0,0,0.999992,0.932576,0.678114
0,0,0,0,0,0,0,0,0,0.999898,0.918772,0.674265
0,0,0,0,0,0,0,0,0,0.999994,0.963161,0.720073
0,0,0,0,0,0,0,0,0,1,0.961822,0.73848
0,0,0,1,0.944913,1,0,0,0,0.999807,0.92079,0.687735
0,0,0,1,0.98281,0.369376,0,0,0,1,0.965576,0.735642
0,0,0,1,0.933982,0.83358,0,0,0,0.984032,0.946001,0.741487
0,0,0,1,0.953204,1,0,0,0,0.999887,0.942082,0.710628
0,0,0,0,0,0,0,0,0,0.962813,0.931088,0.742795
0,0,0,1,0.945386,0.926543,0,0,0,0.999983,0.922062,0.700178
0,0,0,0,0,0,0,0,0,0.816553,0.786295,0.583975
0,0,0,1,0.933461,0.575822,0,0,0,1,0.972204,0.731442
0,0,0,0.982029,0.972746,0.586726,0,0,0,0.999807,0.954647,0.713432
0,0,0,1,0.937755,1,0,0,0,1,0.979235,0.744656
0,0,0,0.992786,0.912395,1,0,0,0,0.962813,0.94366,0.779825
0,0,0,1,0.934377,1,0,0,0,0.999994,0.974043,0.745584
0,0,0,0,0,0,0,0,0,0.902781,0.863046,0.7181
0,0,0,1,0.975621,0.201833,0,0,0,0.829768,0.798658,0.589539
0,0,0,0.963178,0.962486,0.931554,0,0,0,1,0.971833,0.743541
0,0,0,1,1,0.266766,0,0,0,1,0.942612,0.684053
0,0,0,1,0.977544,0.530392,0,0,0,0.999981,0.94428,0.718594
0,0,0,1,0.947854,1,0,0,0,0.817283,0.786295,0.566438
0,0,0,1,0.938818,0.428595,0,0,0,0.918918,0.887595,0.697712
0,0,0,0,0,0,0,0,0,0.792946,0.75183,0.546103
0,0,0,1,0.948104,0.310594,0,0,0,0.999999,0.927495,0.679285
0,0,0,1,0.970934,0.20036,0,0,0,0.999898,0.915356,0.671471
0,0,0,1,0.984212,0.255405,0,0,0,1,0.964789,0.732974
0,0,0,1,0.926863,1,0,0,0,0.999704,0.960878,0.721547
0,0,0,1,0.933718,0.927269,0,0,0,0.861771,0.835215,0.648021
0,0,0,1,0.982569,0.226129,0,0,0,0.910067,0.880695,0.686475
0,0,0,1,0.93869,0.42809,0,0,0,0.99998,0.955486,0.681515
0,0,0,1,0.951303,1,0,0,0,1,0.96641,0.743913
0,0,0,0,0,0,0,0,0,0.999884,0.926437,0.68342
0,0,0,1,0.963356,0.24237,0,0,0,1,0.942188,0.685739
0,0,0,0.963517,0.933618,1,0,0,0,1,0.968261,0.736969
0,0,0,1,0.957212,1,0,0,0,0.999997,0.937897,0.682679
0,0,0,0,0,0,0,0,0,0.999973,0.921499,0.674479
0,0,0,1,0.951615,1,0,0,0,0.999961,0.959687,0.742048
0,0,0,1,0.946238,0.336457,0,0,0,1,0.964789,0.726814
0,0,0,0.969484,0.975209,0.77324,0,0,0,0.999998,0.946498,0.707708
0,0,0,1,0.945653,0.39596,0,0,0,0.999997,0.949012,0.725551
0,0,0,1,0.931483,0.984633,0,0,0,1,0.977756,0.764364
0,0,0,1,0.946897,0.4996,0,0,0,1,0.942507,0.69181
0,0,0,1,0.960674,0.204484,0,0,0,0.937555,0.919643,0.747616
0,0,0,1,0.944493,0.365995,0,0,0,0.886813,0.843122,0.630116
0,0,0,1,0.92297,1,0,0,0,0.940024,0.903975,0.703651
0,0,0,1,0.942683,0.498317,0,0,0,1,0.941115,0.685318
0.00131937,2.96827e-05,0,1,0.944345,0.429622,0,0,0,0.9879,0.959762,0.752377
0,0,0,1,0.946087,1,0,0,0,0.964656,0.917746,0.71123
0,0,0,1,0.981337,0.347278,0,0,0,0.999651,0.924688,0.680348
0,0,0,1,0.955483,1,0,0,0,1,0.948346,0.703244
0,0,0,1,0.953315,1,0,0,0,1,0.961171,0.744099
0,0,0,1,0.963591,0.242935,0,0,0,1,0.973944,0.750918
